A2BRZKFG6WAVER,English,36,female,nst,"('NST_2a_chosen', 'no')","('NST_2b_chosen', 'yes')","('NST_2c_chosen', 'no')","('NST_2d_chosen', 'no')","('NST_2e_chosen', 'no')","('_REACTION_TIME_', '109902')"
A2BRZKFG6WAVER,English,36,female,high,"('answers_reported', 'placeholderAdviser 1 says%2C ""Store F.""%2CAdviser 2 says%2C ""Stores E and B.""%2CAdviser 3 says%2C ""Store E.""')","('terrorism_advisor_A_chosen', 'no')","('terrorism_advisor_B_chosen', 'yes')","('terrorism_advisor_C_chosen', 'no')","('no_one_chosen', 'no')","('_REACTION_TIME_', '46919')"
A2BRZKFG6WAVER,English,36,female,control,"('when_A_chosen', 'no')","('when_B_chosen', 'yes')","('when_C_chosen', 'no')","('none_chosen', 'no')","('_REACTION_TIME_', '24784')",
A2BRZKFG6WAVER,English,36,female,low,"('answers_reported', 'placeholderClassmate 1 says%2C ""Cafe D.""%2CClassmate 2 says%2C ""Cafes F and D.""%2CClassmate 3 says%2C ""Cafes E and B.""')","('coffee_classmate_A_chosen', 'no')","('coffee_classmate_B_chosen', 'no')","('coffee_classmate_C_chosen', 'yes')","('no_one_chosen', 'no')","('_REACTION_TIME_', '37695')"
A2BRZKFG6WAVER,English,36,female,nst,"('NST_1a_chosen', 'no')","('NST_1b_chosen', 'no')","('NST_1c_chosen', 'no')","('NST_1d_chosen', 'yes')","('_REACTION_TIME_', '10833')",
A2BRZKFG6WAVER,English,36,female,high,"('answers_reported', 'placeholderOperative 1 says%2C ""The South and North districts.""%2COperative 2 says%2C ""The Northeast and Southwest districts.""%2COperative 3 says%2C ""The Northeast district.""')","('operative_A_chosen', 'no')","('operative_B_chosen', 'yes')","('operative_C_chosen', 'no')","('no_one_chosen', 'no')","('_REACTION_TIME_', '42143')"
A2BRZKFG6WAVER,English,36,female,control,"('how_guest_A_chosen', 'no')","('how_guest_B_chosen', 'no')","('how_guest_C_chosen', 'yes')","('none_chosen', 'no')","('_REACTION_TIME_', '40495')",
A2BRZKFG6WAVER,English,36,female,low,"('answers_reported', 'placeholderFriend 1 says%2C ""Diner E.""%2CFriend 2 says%2C ""Diner C.""%2CFriend 3 says%2C ""Diners C and F.""')","('la_friend_A_chosen', 'no')","('la_friend_B_chosen', 'no')","('la_friend_C_chosen', 'yes')","('no_one_chosen', 'no')","('_REACTION_TIME_', '32857')"
A2BRZKFG6WAVER,English,36,female,high,"('answers_reported', 'placeholderInvestigator 1 says%2C ""Places F and A.""%2CInvestigator 2 says%2C ""Place D.""%2CInvestigator 3 says%2C ""Place E.""')","('fbi_investigator_A_chosen', 'yes')","('fbi_investigator_B_chosen', 'no')","('fbi_investigator_C_chosen', 'no')","('no_one_chosen', 'no')","('_REACTION_TIME_', '34734')"
A2BRZKFG6WAVER,English,36,female,nst,"('NST_4a_chosen', 'no')","('NST_4b_chosen', 'yes')","('_REACTION_TIME_', '6976')",,,
A2BRZKFG6WAVER,English,36,female,low,"('answers_reported', 'placeholderCousin 1 says%2C ""Location A.""%2CCousin 2 says%2C ""Locations A and D.""%2CCousin 3 says%2C ""Location B.""')","('pic_cousin_A_chosen', 'yes')","('pic_cousin_B_chosen', 'no')","('pic_cousin_C_chosen', 'no')","('no_one_chosen', 'no')","('_REACTION_TIME_', '13375')"
A2BRZKFG6WAVER,English,36,female,control,"('what_A_chosen', 'yes')","('what_B_chosen', 'no')","('what_C_chosen', 'no')","('none_chosen', 'no')","('_REACTION_TIME_', '29657')",
A2BRZKFG6WAVER,English,36,female,high,"('answers_reported', 'placeholderFirefighter 1 says%2C ""The fifth and second floors.""%2CFirefighter 2 says%2C ""The sixth floor.""%2CFirefighter 3 says%2C ""The fifth floor.""')","('firefighter_A_chosen', 'yes')","('firefighter_B_chosen', 'no')","('firefighter_C_chosen', 'no')","('no_one_chosen', 'no')","('_REACTION_TIME_', '35669')"
A2BRZKFG6WAVER,English,36,female,low,"('answers_reported', 'placeholderBrother 1 says%2C ""Stall C.""%2CBrother 2 says%2C ""Stall B.""%2CBrother 3 says%2C ""Stalls A and B.""')","('brother_A_chosen', 'yes')","('brother_B_chosen', 'no')","('brother_C_chosen', 'no')","('no_one_chosen', 'no')","('_REACTION_TIME_', '10559')"
A2BRZKFG6WAVER,English,36,female,nst,"('NST_3a_chosen', 'no')","('NST_3b_chosen', 'no')","('NST_3c_chosen', 'no')","('NST_3d_chosen', 'yes')","('NST_3e_chosen', 'no')","('_REACTION_TIME_', '17736')"
A2BRZKFG6WAVER,English,36,female,control,"('why_A_chosen', 'no')","('why_B_chosen', 'no')","('why_C_chosen', 'yes')","('none_chosen', 'no')","('_REACTION_TIME_', '37010')",
A2BRZKFG6WAVER,English,36,female,exit_quest,"('know_conditons', 'I think he went to Starbucks.')","('know_conditons', 'He can get some at the gas.')","('difficult', 'A little cause none of them where the right answer.')","('anything_else', 'no')","('dummy_checkbox_', 'yes')","('_REACTION_TIME_', '92503')"
A120PN22KW0VPY,English,63,female,instructions,"('dummy_checkbox_', 'yes')","('_REACTION_TIME_', '9620')",,,,
A120PN22KW0VPY,English,63,female,train,"('train_f_A_chosen', 'no')","('train_f_B_chosen', 'no')","('train_f_C_chosen', 'no')","('none_chosen', 'yes')","('_REACTION_TIME_', '51897')",
A120PN22KW0VPY,English,63,female,train,"('train_m_A_chosen', 'no')","('train_m_B_chosen', 'no')","('train_m_C_chosen', 'yes')","('none_chosen', 'no')","('_REACTION_TIME_', '233527')",
A120PN22KW0VPY,English,63,female,train_end,"('dummy_checkbox_', 'yes')","('_REACTION_TIME_', '2753')",,,,
A120PN22KW0VPY,English,63,female,low,"('answers_reported', 'placeholderCoworker 1 says%2C ""Studios F and E.""%2CCoworker 2 says%2C ""Studios C and B.""%2CCoworker 3 says%2C ""Studios F%2C E%2C D%2C C and B.""')","('yoga_coworker_A_chosen', 'no')","('yoga_coworker_B_chosen', 'no')","('yoga_coworker_C_chosen', 'no')","('no_one_chosen', 'yes')","('_REACTION_TIME_', '139846')"
A120PN22KW0VPY,English,63,female,high,"('answers_reported', 'placeholderInvestigator 1 says%2C ""Place E.""%2CInvestigator 2 says%2C ""Place D.""%2CInvestigator 3 says%2C ""Places F and A.""')","('fbi_investigator_A_chosen', 'yes')","('fbi_investigator_B_chosen', 'yes')","('fbi_investigator_C_chosen', 'yes')","('no_one_chosen', 'no')","('_REACTION_TIME_', '83458')"
A120PN22KW0VPY,English,63,female,nst,"('NST_3a_chosen', 'yes')","('NST_3b_chosen', 'no')","('NST_3c_chosen', 'no')","('NST_3d_chosen', 'no')","('NST_3e_chosen', 'no')","('_REACTION_TIME_', '24951')"
A120PN22KW0VPY,English,63,female,low,"('answers_reported', 'placeholderFriend 1 says%2C ""Diner B.""%2CFriend 2 says%2C ""Diner E.""%2CFriend 3 says%2C ""Diners C and F.""')","('la_friend_A_chosen', 'no')","('la_friend_B_chosen', 'yes')","('la_friend_C_chosen', 'yes')","('no_one_chosen', 'no')","('_REACTION_TIME_', '41864')"
A120PN22KW0VPY,English,63,female,control,"('when_A_chosen', 'no')","('when_B_chosen', 'no')","('when_C_chosen', 'no')","('none_chosen', 'yes')","('_REACTION_TIME_', '63241')",
A120PN22KW0VPY,English,63,female,high,"('answers_reported', 'placeholderAdviser 1 says%2C ""Stores E%2C B%2C A%2C D%2C and F.""%2CAdviser 2 says%2C ""Stores E and B.""%2CAdviser 3 says%2C ""Store F.""')","('terrorism_advisor_A_chosen', 'yes')","('terrorism_advisor_B_chosen', 'no')","('terrorism_advisor_C_chosen', 'no')","('no_one_chosen', 'no')","('_REACTION_TIME_', '72113')"
A120PN22KW0VPY,English,63,female,nst,"('NST_4a_chosen', 'no')","('NST_4b_chosen', 'yes')","('_REACTION_TIME_', '7415')",,,
A120PN22KW0VPY,English,63,female,low,"('answers_reported', 'placeholderBrother 1 says%2C ""Stalls A and B.""%2CBrother 2 says%2C ""Stall B.""%2CBrother 3 says%2C ""Stalls C and D.""')","('brother_A_chosen', 'no')","('brother_B_chosen', 'yes')","('brother_C_chosen', 'no')","('no_one_chosen', 'no')","('_REACTION_TIME_', '66922')"
A120PN22KW0VPY,English,63,female,control,"('how_guest_A_chosen', 'yes')","('how_guest_B_chosen', 'no')","('how_guest_C_chosen', 'yes')","('none_chosen', 'no')","('_REACTION_TIME_', '63766')",
A120PN22KW0VPY,English,63,female,high,"('answers_reported', 'placeholderFirefighter 1 says%2C ""The fifth and second floors.""%2CFirefighter 2 says%2C ""The sixth floor.""%2CFirefighter 3 says%2C ""The first floor.""')","('firefighter_A_chosen', 'yes')","('firefighter_B_chosen', 'no')","('firefighter_C_chosen', 'no')","('no_one_chosen', 'no')","('_REACTION_TIME_', '36101')"
A120PN22KW0VPY,English,63,female,low,"('answers_reported', 'placeholderCousin 1 says%2C ""Location B.""%2CCousin 2 says%2C ""Locations A%2C D%2C E%2C and F.""%2CCousin 3 says%2C ""Location F.""')","('pic_cousin_A_chosen', 'no')","('pic_cousin_B_chosen', 'yes')","('pic_cousin_C_chosen', 'no')","('no_one_chosen', 'no')","('_REACTION_TIME_', '29845')"
A120PN22KW0VPY,English,63,female,nst,"('NST_1a_chosen', 'yes')","('NST_1b_chosen', 'no')","('NST_1c_chosen', 'no')","('NST_1d_chosen', 'no')","('_REACTION_TIME_', '11926')",
A120PN22KW0VPY,English,63,female,high,"('answers_reported', 'placeholderOperative 1 says%2C ""The South and North districts.""%2COperative 2 says%2C ""The Northeast and Southwest districts.""%2COperative 3 says%2C ""The North district.""')","('operative_A_chosen', 'no')","('operative_B_chosen', 'yes')","('operative_C_chosen', 'no')","('no_one_chosen', 'no')","('_REACTION_TIME_', '31590')"
A120PN22KW0VPY,English,63,female,control,"('why_A_chosen', 'yes')","('why_B_chosen', 'yes')","('why_C_chosen', 'no')","('none_chosen', 'no')","('_REACTION_TIME_', '33967')",
A120PN22KW0VPY,English,63,female,low,"('answers_reported', 'placeholderClassmate 1 says%2C ""Cafe D.""%2CClassmate 2 says%2C ""Cafe E.""%2CClassmate 3 says%2C ""Cafe A.""')","('coffee_classmate_A_chosen', 'no')","('coffee_classmate_B_chosen', 'yes')","('coffee_classmate_C_chosen', 'no')","('no_one_chosen', 'no')","('_REACTION_TIME_', '29341')"
A120PN22KW0VPY,English,63,female,high,"('answers_reported', 'placeholderInspector 1 says%2C ""Restaurants C and E.""%2CInspector 2 says%2C ""Restaurants A and B.""%2CInspector 3 says%2C ""Restaurant E.""')","('inspector_A_chosen', 'yes')","('inspector_B_chosen', 'yes')","('inspector_C_chosen', 'yes')","('no_one_chosen', 'no')","('_REACTION_TIME_', '38933')"
A120PN22KW0VPY,English,63,female,nst,"('NST_2a_chosen', 'yes')","('NST_2b_chosen', 'no')","('NST_2c_chosen', 'no')","('NST_2d_chosen', 'no')","('NST_2e_chosen', 'no')","('_REACTION_TIME_', '29575')"
A120PN22KW0VPY,English,63,female,control,"('what_A_chosen', 'yes')","('what_B_chosen', 'no')","('what_C_chosen', 'no')","('none_chosen', 'no')","('_REACTION_TIME_', '21985')",
A120PN22KW0VPY,English,63,female,exit_quest,"('know_conditons', 'John found a can of coffee in the cupboard')","('know_conditons', 'John can find coffee in the cupboard')","('difficult', ""Yes and No%2C I have spoke English all my life but I've never answered questions quite like these. "")","('anything_else', 'Thanks for the interesting survey.')","('dummy_checkbox_', 'yes')","('_REACTION_TIME_', '86338')"
A3LNB26JUZ53LA,English,30,female,instructions,"('dummy_checkbox_', 'yes')","('_REACTION_TIME_', '108723')",,,,
A3LNB26JUZ53LA,English,30,female,train,"('train_m_A_chosen', 'no')","('train_m_B_chosen', 'yes')","('train_m_C_chosen', 'no')","('none_chosen', 'no')","('_REACTION_TIME_', '53765')",
A3LNB26JUZ53LA,English,30,female,train,"('train_f_A_chosen', 'no')","('train_f_B_chosen', 'no')","('train_f_C_chosen', 'no')","('none_chosen', 'yes')","('_REACTION_TIME_', '44182')",
A3LNB26JUZ53LA,English,30,female,train_end,"('dummy_checkbox_', 'yes')","('_REACTION_TIME_', '8971')",,,,
A3LNB26JUZ53LA,English,30,female,high,"('answers_reported', 'placeholderAdviser 1 says%2C ""Stores A and F.""%2CAdviser 2 says%2C ""Store C.""%2CAdviser 3 says%2C ""Store E.""')","('terrorism_advisor_A_chosen', 'yes')","('terrorism_advisor_B_chosen', 'no')","('terrorism_advisor_C_chosen', 'yes')","('no_one_chosen', 'no')","('_REACTION_TIME_', '197903')"
A3LNB26JUZ53LA,English,30,female,low,"('answers_reported', 'placeholderBrother 1 says%2C ""Stalls C%2C D%2C A%2C F and B.""%2CBrother 2 says%2C ""Stalls C and D.""%2CBrother 3 says%2C ""Stalls A and B.""')","('brother_A_chosen', 'no')","('brother_B_chosen', 'yes')","('brother_C_chosen', 'no')","('no_one_chosen', 'no')","('_REACTION_TIME_', '503570')"
A3LNB26JUZ53LA,English,30,female,high,"('answers_reported', 'placeholderOperative 1 says%2C ""The West district.""%2COperative 2 says%2C ""The Northeast and Southwest districts.""%2COperative 3 says%2C ""The Northeast district.""')","('operative_A_chosen', 'no')","('operative_B_chosen', 'yes')","('operative_C_chosen', 'no')","('no_one_chosen', 'no')","('_REACTION_TIME_', '17569')"
A3LNB26JUZ53LA,English,30,female,nst,"('NST_4a_chosen', 'no')","('NST_4b_chosen', 'yes')","('_REACTION_TIME_', '8517')",,,
A3LNB26JUZ53LA,English,30,female,control,"('what_A_chosen', 'yes')","('what_B_chosen', 'yes')","('what_C_chosen', 'no')","('none_chosen', 'no')","('_REACTION_TIME_', '34546')",
A3LNB26JUZ53LA,English,30,female,low,"('answers_reported', 'placeholderFriend 1 says%2C ""Diners C%2C F%2C A%2C D%2C and E.""%2CFriend 2 says%2C ""Diners C and F.""%2CFriend 3 says%2C ""Diner C.""')","('la_friend_A_chosen', 'no')","('la_friend_B_chosen', 'no')","('la_friend_C_chosen', 'yes')","('no_one_chosen', 'no')","('_REACTION_TIME_', '13914')"
A3LNB26JUZ53LA,English,30,female,high,"('answers_reported', 'placeholderFirefighter 1 says%2C ""The fifth floor.""%2CFirefighter 2 says%2C ""The fifth%2C second%2C fourth%2C third and sixth floors.""%2CFirefighter 3 says%2C ""The sixth floor.""')","('firefighter_A_chosen', 'no')","('firefighter_B_chosen', 'no')","('firefighter_C_chosen', 'yes')","('no_one_chosen', 'no')","('_REACTION_TIME_', '4102')"
A3LNB26JUZ53LA,English,30,female,nst,"('NST_3a_chosen', 'yes')","('NST_3b_chosen', 'no')","('NST_3c_chosen', 'no')","('NST_3d_chosen', 'yes')","('NST_3e_chosen', 'no')","('_REACTION_TIME_', '28001')"
A3LNB26JUZ53LA,English,30,female,control,"('why_A_chosen', 'yes')","('why_B_chosen', 'no')","('why_C_chosen', 'no')","('none_chosen', 'no')","('_REACTION_TIME_', '36914')",
A3LNB26JUZ53LA,English,30,female,low,"('answers_reported', 'placeholderClassmate 1 says%2C ""Cafe A.""%2CClassmate 2 says%2C ""Cafes E and B.""%2CClassmate 3 says%2C ""Cafes E%2C B%2C F%2C C and D.""')","('coffee_classmate_A_chosen', 'no')","('coffee_classmate_B_chosen', 'no')","('coffee_classmate_C_chosen', 'yes')","('no_one_chosen', 'no')","('_REACTION_TIME_', '5677')"
A3LNB26JUZ53LA,English,30,female,high,"('answers_reported', 'placeholderInspector 1 says%2C ""Restaurants A%2C B%2C C%2C D%2C and E.""%2CInspector 2 says%2C ""Restaurants A and B.""%2CInspector 3 says%2C ""Restaurant E.""')","('inspector_A_chosen', 'no')","('inspector_B_chosen', 'no')","('inspector_C_chosen', 'no')","('no_one_chosen', 'yes')","('_REACTION_TIME_', '3973')"
A3LNB26JUZ53LA,English,30,female,low,"('answers_reported', 'placeholderCoworker 1 says%2C ""Studio A.""%2CCoworker 2 says%2C ""Studios C and B.""%2CCoworker 3 says%2C ""Studio B.""')","('yoga_coworker_A_chosen', 'no')","('yoga_coworker_B_chosen', 'yes')","('yoga_coworker_C_chosen', 'no')","('no_one_chosen', 'no')","('_REACTION_TIME_', '2254')"
A3LNB26JUZ53LA,English,30,female,nst,"('NST_2a_chosen', 'no')","('NST_2b_chosen', 'no')","('NST_2c_chosen', 'yes')","('NST_2d_chosen', 'no')","('NST_2e_chosen', 'no')","('_REACTION_TIME_', '21398')"
A3LNB26JUZ53LA,English,30,female,control,"('how_guest_A_chosen', 'yes')","('how_guest_B_chosen', 'no')","('how_guest_C_chosen', 'no')","('none_chosen', 'no')","('_REACTION_TIME_', '5223')",
A3LNB26JUZ53LA,English,30,female,high,"('answers_reported', 'placeholderInvestigator 1 says%2C ""Places B and E.""%2CInvestigator 2 says%2C ""Place E.""%2CInvestigator 3 says%2C ""Place D.""')","('fbi_investigator_A_chosen', 'no')","('fbi_investigator_B_chosen', 'yes')","('fbi_investigator_C_chosen', 'no')","('no_one_chosen', 'no')","('_REACTION_TIME_', '4242')"
A3LNB26JUZ53LA,English,30,female,low,"('answers_reported', 'placeholderCousin 1 says%2C ""Locations A%2C D%2C E%2C and F.""%2CCousin 2 says%2C ""Locations D and F.""%2CCousin 3 says%2C ""Location B.""')","('pic_cousin_A_chosen', 'no')","('pic_cousin_B_chosen', 'no')","('pic_cousin_C_chosen', 'yes')","('no_one_chosen', 'no')","('_REACTION_TIME_', '3411')"
A3LNB26JUZ53LA,English,30,female,nst,"('NST_1a_chosen', 'yes')","('NST_1b_chosen', 'no')","('NST_1c_chosen', 'no')","('NST_1d_chosen', 'no')","('_REACTION_TIME_', '31455')",
A3LNB26JUZ53LA,English,30,female,control,"('when_A_chosen', 'yes')","('when_B_chosen', 'no')","('when_C_chosen', 'no')","('none_chosen', 'no')","('_REACTION_TIME_', '3890')",
A3LNB26JUZ53LA,English,30,female,exit_quest,"('know_conditons', 'on the table')","('know_conditons', 'in the flask')","('difficult', 'notrhing')","('anything_else', 'nothing')","('dummy_checkbox_', 'yes')","('_REACTION_TIME_', '53911')"
A1H72Y9Z5NJXDS,english,39,female,instructions,"('dummy_checkbox_', 'yes')","('_REACTION_TIME_', '14758')",,,,
A1H72Y9Z5NJXDS,english,39,female,train,"('train_f_A_chosen', 'no')","('train_f_B_chosen', 'no')","('train_f_C_chosen', 'no')","('none_chosen', 'yes')","('_REACTION_TIME_', '38859')",
A1H72Y9Z5NJXDS,english,39,female,train,"('train_m_A_chosen', 'no')","('train_m_B_chosen', 'no')","('train_m_C_chosen', 'yes')","('none_chosen', 'no')","('_REACTION_TIME_', '38769')",
A1H72Y9Z5NJXDS,english,39,female,train_end,"('dummy_checkbox_', 'yes')","('_REACTION_TIME_', '1853')",,,,
A1H72Y9Z5NJXDS,english,39,female,low,"('answers_reported', 'placeholderBrother 1 says%2C ""Stalls C%2C D%2C A%2C F and B.""%2CBrother 2 says%2C ""Stalls C and D.""%2CBrother 3 says%2C ""Stall C.""')","('brother_A_chosen', 'yes')","('brother_B_chosen', 'no')","('brother_C_chosen', 'no')","('no_one_chosen', 'no')","('_REACTION_TIME_', '58742')"
A1H72Y9Z5NJXDS,english,39,female,high,"('answers_reported', 'placeholderFirefighter 1 says%2C ""The fifth and second floors.""%2CFirefighter 2 says%2C ""The fifth floor.""%2CFirefighter 3 says%2C ""The fourth and sixth floors.""')","('firefighter_A_chosen', 'no')","('firefighter_B_chosen', 'no')","('firefighter_C_chosen', 'no')","('no_one_chosen', 'yes')","('_REACTION_TIME_', '38839')"
A1H72Y9Z5NJXDS,english,39,female,nst,"('NST_3a_chosen', 'yes')","('NST_3b_chosen', 'yes')","('NST_3c_chosen', 'yes')","('NST_3d_chosen', 'yes')","('NST_3e_chosen', 'no')","('_REACTION_TIME_', '37026')"
A1H72Y9Z5NJXDS,english,39,female,control,"('how_guest_A_chosen', 'no')","('how_guest_B_chosen', 'yes')","('how_guest_C_chosen', 'yes')","('none_chosen', 'no')","('_REACTION_TIME_', '29427')",
A1H72Y9Z5NJXDS,english,39,female,low,"('answers_reported', 'placeholderFriend 1 says%2C ""Diners C and F.""%2CFriend 2 says%2C ""Diner E.""%2CFriend 3 says%2C ""Diner C.""')","('la_friend_A_chosen', 'yes')","('la_friend_B_chosen', 'yes')","('la_friend_C_chosen', 'yes')","('no_one_chosen', 'no')","('_REACTION_TIME_', '49194')"
A1H72Y9Z5NJXDS,english,39,female,high,"('answers_reported', 'placeholderAdviser 1 says%2C ""Stores E%2C B%2C A%2C D%2C and F.""%2CAdviser 2 says%2C ""Store E.""%2CAdviser 3 says%2C ""Stores A and F.""')","('terrorism_advisor_A_chosen', 'yes')","('terrorism_advisor_B_chosen', 'yes')","('terrorism_advisor_C_chosen', 'yes')","('no_one_chosen', 'no')","('_REACTION_TIME_', '28993')"
A1H72Y9Z5NJXDS,english,39,female,nst,"('NST_2a_chosen', 'yes')","('NST_2b_chosen', 'yes')","('NST_2c_chosen', 'yes')","('NST_2d_chosen', 'no')","('NST_2e_chosen', 'no')","('_REACTION_TIME_', '36121')"
A1H72Y9Z5NJXDS,english,39,female,control,"('what_A_chosen', 'yes')","('what_B_chosen', 'no')","('what_C_chosen', 'no')","('none_chosen', 'no')","('_REACTION_TIME_', '28549')",
A1H72Y9Z5NJXDS,english,39,female,low,"('answers_reported', 'placeholderCousin 1 says%2C ""Locations A%2C D%2C E%2C and F.""%2CCousin 2 says%2C ""Location F.""%2CCousin 3 says%2C ""Locations D and F.""')","('pic_cousin_A_chosen', 'yes')","('pic_cousin_B_chosen', 'yes')","('pic_cousin_C_chosen', 'yes')","('no_one_chosen', 'no')","('_REACTION_TIME_', '25120')"
A1H72Y9Z5NJXDS,english,39,female,high,"('answers_reported', 'placeholderInspector 1 says%2C ""Restaurant A.""%2CInspector 2 says%2C ""Restaurants C and E.""%2CInspector 3 says%2C ""Restaurants A and B.""')","('inspector_A_chosen', 'no')","('inspector_B_chosen', 'no')","('inspector_C_chosen', 'no')","('no_one_chosen', 'yes')","('_REACTION_TIME_', '38546')"
A1H72Y9Z5NJXDS,english,39,female,low,"('answers_reported', 'placeholderClassmate 1 says%2C ""Cafes F and D.""%2CClassmate 2 says%2C ""Cafe D.""%2CClassmate 3 says%2C ""Cafe A.""')","('coffee_classmate_A_chosen', 'yes')","('coffee_classmate_B_chosen', 'yes')","('coffee_classmate_C_chosen', 'no')","('no_one_chosen', 'no')","('_REACTION_TIME_', '24992')"
A1H72Y9Z5NJXDS,english,39,female,nst,"('NST_4a_chosen', 'no')","('NST_4b_chosen', 'yes')","('_REACTION_TIME_', '9976')",,,
A1H72Y9Z5NJXDS,english,39,female,control,"('why_A_chosen', 'no')","('why_B_chosen', 'no')","('why_C_chosen', 'no')","('none_chosen', 'yes')","('_REACTION_TIME_', '29454')",
A1H72Y9Z5NJXDS,english,39,female,high,"('answers_reported', 'placeholderInvestigator 1 says%2C ""Place F.""%2CInvestigator 2 says%2C ""Places F and A.""%2CInvestigator 3 says%2C ""Place E.""')","('fbi_investigator_A_chosen', 'no')","('fbi_investigator_B_chosen', 'no')","('fbi_investigator_C_chosen', 'no')","('no_one_chosen', 'yes')","('_REACTION_TIME_', '36190')"
A1H72Y9Z5NJXDS,english,39,female,low,"('answers_reported', 'placeholderCoworker 1 says%2C ""Studio A.""%2CCoworker 2 says%2C ""Studio B.""%2CCoworker 3 says%2C ""Studio F.""')","('yoga_coworker_A_chosen', 'no')","('yoga_coworker_B_chosen', 'yes')","('yoga_coworker_C_chosen', 'yes')","('no_one_chosen', 'no')","('_REACTION_TIME_', '28992')"
A1H72Y9Z5NJXDS,english,39,female,high,"('answers_reported', 'placeholderOperative 1 says%2C ""The South and North districts.""%2COperative 2 says%2C ""The Northeast district.""%2COperative 3 says%2C ""The West district.""')","('operative_A_chosen', 'yes')","('operative_B_chosen', 'yes')","('operative_C_chosen', 'no')","('no_one_chosen', 'no')","('_REACTION_TIME_', '40168')"
A1H72Y9Z5NJXDS,english,39,female,nst,"('NST_1a_chosen', 'yes')","('NST_1b_chosen', 'no')","('NST_1c_chosen', 'no')","('NST_1d_chosen', 'yes')","('_REACTION_TIME_', '9482')",
A1H72Y9Z5NJXDS,english,39,female,control,"('when_A_chosen', 'yes')","('when_B_chosen', 'no')","('when_C_chosen', 'no')","('none_chosen', 'no')","('_REACTION_TIME_', '36963')",
A1H72Y9Z5NJXDS,english,39,female,exit_quest,"('know_conditons', 'I would name a place where John had recently purchased coffee.')","('know_conditons', 'I would point out the nearest coffee shop to where I was asked.')","('difficult', 'Not difficult%2C but parsing out incomplete answers made me rethink some of the options.')","('anything_else', 'none')","('dummy_checkbox_', 'yes')","('_REACTION_TIME_', '77909')"
fgfhg,fghfgh,31,male,instructions,"('dummy_checkbox_', 'yes')","('_REACTION_TIME_', '2332')",,,,
fgfhg,fghfgh,31,male,train,"('train_f_A_chosen', 'no')","('train_f_B_chosen', 'no')","('train_f_C_chosen', 'no')","('none_chosen', 'no')","('_REACTION_TIME_', '1169')",
fgfhg,fghfgh,31,male,train,"('train_m_A_chosen', 'no')","('train_m_B_chosen', 'no')","('train_m_C_chosen', 'no')","('none_chosen', 'no')","('_REACTION_TIME_', '1059')",
fgfhg,fghfgh,31,male,train_end,"('dummy_checkbox_', 'yes')","('_REACTION_TIME_', '1592')",,,,
fgfhg,fghfgh,31,male,low,"('answers_reported', 'placeholderCousin 1 says%2C ""Locations D and F.""%2CCousin 2 says%2C ""Locations A%2C D%2C E%2C and F.""%2CCousin 3 says%2C ""Location A.""')","('pic_cousin_A_chosen', 'no')","('pic_cousin_B_chosen', 'no')","('pic_cousin_C_chosen', 'no')","('no_one_chosen', 'no')","('_REACTION_TIME_', '869')"
fgfhg,fghfgh,31,male,high,"('answers_reported', 'placeholderInvestigator 1 says%2C ""Place F.""%2CInvestigator 2 says%2C ""Places B and E.""%2CInvestigator 3 says%2C ""Place E.""')","('fbi_investigator_A_chosen', 'no')","('fbi_investigator_B_chosen', 'no')","('fbi_investigator_C_chosen', 'no')","('no_one_chosen', 'no')","('_REACTION_TIME_', '848')"
fgfhg,fghfgh,31,male,control,"('why_A_chosen', 'no')","('why_B_chosen', 'no')","('why_C_chosen', 'no')","('none_chosen', 'no')","('_REACTION_TIME_', '784')",
fgfhg,fghfgh,31,male,nst,"('NST_3a_chosen', 'no')","('NST_3b_chosen', 'no')","('NST_3c_chosen', 'no')","('NST_3d_chosen', 'no')","('NST_3e_chosen', 'no')","('_REACTION_TIME_', '751')"
fgfhg,fghfgh,31,male,low,"('answers_reported', 'placeholderClassmate 1 says%2C ""Cafes E and B.""%2CClassmate 2 says%2C ""Cafe E.""%2CClassmate 3 says%2C ""Cafes E%2C B%2C F%2C C and D.""')","('coffee_classmate_A_chosen', 'no')","('coffee_classmate_B_chosen', 'no')","('coffee_classmate_C_chosen', 'no')","('no_one_chosen', 'no')","('_REACTION_TIME_', '940')"
fgfhg,fghfgh,31,male,high,"('answers_reported', 'placeholderFirefighter 1 says%2C ""The fourth and sixth floors.""%2CFirefighter 2 says%2C ""The fifth and second floors.""%2CFirefighter 3 says%2C ""The sixth floor.""')","('firefighter_A_chosen', 'no')","('firefighter_B_chosen', 'no')","('firefighter_C_chosen', 'no')","('no_one_chosen', 'no')","('_REACTION_TIME_', '663')"
fgfhg,fghfgh,31,male,control,"('when_A_chosen', 'no')","('when_B_chosen', 'no')","('when_C_chosen', 'no')","('none_chosen', 'no')","('_REACTION_TIME_', '860')",
fgfhg,fghfgh,31,male,nst,"('NST_4a_chosen', 'no')","('NST_4b_chosen', 'no')","('_REACTION_TIME_', '1772')",,,
fgfhg,fghfgh,31,male,low,"('answers_reported', 'placeholderBrother 1 says%2C ""Stalls A and B.""%2CBrother 2 says%2C ""Stalls C%2C D%2C A%2C F and B.""%2CBrother 3 says%2C ""Stalls C and D.""')","('brother_A_chosen', 'no')","('brother_B_chosen', 'no')","('brother_C_chosen', 'no')","('no_one_chosen', 'no')","('_REACTION_TIME_', '907')"
