"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"1603","ACFJI8D9OGJTL","English",34,"female","ginz","('ginzwhere_largegrain_y_chosen', 'yes')","('ginzwhere_largegrain_n_chosen', 'no')","('_REACTION_TIME_', '12827')","","",""
"1604","ACFJI8D9OGJTL","English",34,"female","nst","('NST_3a_chosen', 'yes')","('NST_3b_chosen', 'no')","('NST_3c_chosen', 'no')","('NST_3d_chosen', 'yes')","('NST_3e_chosen', 'no')","('_REACTION_TIME_', '28394')"
"1605","ACFJI8D9OGJTL","English",34,"female","control","('why_A_chosen', 'yes')","('why_B_chosen', 'no')","('why_C_chosen', 'no')","('none_chosen', 'no')","('_REACTION_TIME_', '105092')",""
"1606","ACFJI8D9OGJTL","English",34,"female","test","('answers_reported', 'placeholderRoommate 1 says%2C ""Stall E.""%2CRoommate 2 says%2C ""Stall A.""%2CRoommate 3 says%2C ""Stalls A and B.""')","('florist_A_chosen', 'no')","('florist_B_chosen', 'no')","('florist_C_chosen', 'no')","('no_one_chosen', 'yes')","('_REACTION_TIME_', '92421')"
"1607","ACFJI8D9OGJTL","English",34,"female","ginz","('ginzwho_smallgrain_y_chosen', 'yes')","('ginzwho_smallgrain_n_chosen', 'no')","('_REACTION_TIME_', '43874')","","",""
"1608","ACFJI8D9OGJTL","English",34,"female","nst","('NST_2a_chosen', 'yes')","('NST_2b_chosen', 'no')","('NST_2c_chosen', 'no')","('NST_2d_chosen', 'no')","('NST_2e_chosen', 'no')","('_REACTION_TIME_', '35690')"
"1609","ACFJI8D9OGJTL","English",34,"female","control","('what_A_chosen', 'yes')","('what_B_chosen', 'no')","('what_C_chosen', 'no')","('none_chosen', 'no')","('_REACTION_TIME_', '51560')",""
"1610","ACFJI8D9OGJTL","English",34,"female","exit_quest","('know_conditons', 'No%2C I would just give the name of a couple of choices for both questions.')","('difficult', 'It was a little confusing but not bad just had to think harder.')","('anything_else', 'fun survey')","('dummy_checkbox_', 'yes')","('_REACTION_TIME_', '126575')",""
"1611","A221N4JDWK8XK0","english",28,"male","instructions","('dummy_checkbox_', 'yes')","('_REACTION_TIME_', '3188')","","","",""
"1612","A221N4JDWK8XK0","english",28,"male","train","('train_f_A_chosen', 'no')","('train_f_B_chosen', 'yes')","('train_f_C_chosen', 'yes')","('none_chosen', 'no')","('_REACTION_TIME_', '45546')",""
"1613","A221N4JDWK8XK0","english",28,"male","train","('train_m_A_chosen', 'no')","('train_m_B_chosen', 'no')","('train_m_C_chosen', 'yes')","('none_chosen', 'no')","('_REACTION_TIME_', '190989')",""
"1614","A221N4JDWK8XK0","english",28,"male","train_end","('dummy_checkbox_', 'yes')","('_REACTION_TIME_', '2394')","","","",""
"1615","A221N4JDWK8XK0","english",28,"male","test","('answers_reported', 'placeholderRoommate 1 says%2C ""Stall F.""%2CRoommate 2 says%2C ""Stall A.""%2CRoommate 3 says%2C ""Stalls D and E.""')","('florist_A_chosen', 'yes')","('florist_B_chosen', 'no')","('florist_C_chosen', 'no')","('no_one_chosen', 'no')","('_REACTION_TIME_', '62426')"
"1616","A221N4JDWK8XK0","english",28,"male","nst","('NST_4a_chosen', 'yes')","('NST_4b_chosen', 'no')","('_REACTION_TIME_', '20961')","","",""
"1617","A221N4JDWK8XK0","english",28,"male","test","('answers_reported', 'placeholderFriend 1 says%2C ""Store E.""%2CFriend 2 says%2C ""Stores A%2C B%2C C%2C D and E.""%2CFriend 3 says%2C ""Store A.""')","('shoes_A_chosen', 'no')","('shoes_B_chosen', 'yes')","('shoes_C_chosen', 'no')","('no_one_chosen', 'no')","('_REACTION_TIME_', '32641')"
"1618","A221N4JDWK8XK0","english",28,"male","ginz","('ginzwhere_largegrain_y_chosen', 'yes')","('ginzwhere_largegrain_n_chosen', 'no')","('_REACTION_TIME_', '22968')","","",""
"1619","A221N4JDWK8XK0","english",28,"male","control","('why_A_chosen', 'no')","('why_B_chosen', 'no')","('why_C_chosen', 'yes')","('none_chosen', 'no')","('_REACTION_TIME_', '13424')",""
"1620","A221N4JDWK8XK0","english",28,"male","nst","('NST_1a_chosen', 'no')","('NST_1b_chosen', 'yes')","('NST_1c_chosen', 'no')","('NST_1d_chosen', 'no')","('_REACTION_TIME_', '19278')",""
"1621","A221N4JDWK8XK0","english",28,"male","test","('answers_reported', 'placeholderFriend 1 says%2C ""Stylists A and B.""%2CFriend 2 says%2C ""Stylist E.""%2CFriend 3 says%2C ""Stylist A.""')","('hair_A_chosen', 'no')","('hair_B_chosen', 'no')","('hair_C_chosen', 'yes')","('no_one_chosen', 'no')","('_REACTION_TIME_', '6093')"
"1622","A221N4JDWK8XK0","english",28,"male","ginz","('ginzwhere_largegrain_y_chosen', 'yes')","('ginzwhere_largegrain_n_chosen', 'no')","('_REACTION_TIME_', '13695')","","",""
"1623","A221N4JDWK8XK0","english",28,"male","test","('answers_reported', 'placeholderFriend 1 says%2C ""Bookstore E.""%2CFriend 2 says%2C ""Bookstores A%2C B%2C C%2C D and E.""%2CFriend 3 says%2C ""Bookstores A and B.""')","('books_A_chosen', 'no')","('books_B_chosen', 'no')","('books_C_chosen', 'yes')","('no_one_chosen', 'no')","('_REACTION_TIME_', '4562')"
"1624","A221N4JDWK8XK0","english",28,"male","control","('when_A_chosen', 'yes')","('when_B_chosen', 'no')","('when_C_chosen', 'no')","('none_chosen', 'no')","('_REACTION_TIME_', '4719')",""
"1625","A221N4JDWK8XK0","english",28,"male","nst","('NST_3a_chosen', 'no')","('NST_3b_chosen', 'no')","('NST_3c_chosen', 'yes')","('NST_3d_chosen', 'no')","('NST_3e_chosen', 'no')","('_REACTION_TIME_', '2844')"
"1626","A221N4JDWK8XK0","english",28,"male","test","('answers_reported', 'placeholderCoworker 1 says%2C ""Dentists A and B.""%2CCoworker 2 says%2C ""Dentists D and E.""%2CCoworker 3 says%2C ""Dentist E.""')","('dentist_A_chosen', 'no')","('dentist_B_chosen', 'yes')","('dentist_C_chosen', 'no')","('no_one_chosen', 'no')","('_REACTION_TIME_', '4609')"
"1627","A221N4JDWK8XK0","english",28,"male","ginz","('ginzwho_smallgrain_y_chosen', 'yes')","('ginzwho_smallgrain_n_chosen', 'no')","('_REACTION_TIME_', '2562')","","",""
"1628","A221N4JDWK8XK0","english",28,"male","control","('how_guest_A_chosen', 'yes')","('how_guest_B_chosen', 'no')","('how_guest_C_chosen', 'no')","('none_chosen', 'no')","('_REACTION_TIME_', '3544')",""
"1629","A221N4JDWK8XK0","english",28,"male","test","('answers_reported', 'placeholderRoommate 1 says%2C ""Cafe F.""%2CRoommate 2 says%2C ""Cafes A and B.""%2CRoommate 3 says%2C ""Cafes D and E.""')","('coffee_A_chosen', 'no')","('coffee_B_chosen', 'yes')","('coffee_C_chosen', 'no')","('no_one_chosen', 'no')","('_REACTION_TIME_', '3829')"
"1630","A221N4JDWK8XK0","english",28,"male","nst","('NST_2a_chosen', 'no')","('NST_2b_chosen', 'no')","('NST_2c_chosen', 'no')","('NST_2d_chosen', 'no')","('NST_2e_chosen', 'yes')","('_REACTION_TIME_', '24103')"
"1631","A221N4JDWK8XK0","english",28,"male","ginz","('ginzwhere_smallgrain_y_chosen', 'no')","('ginzwhere_smallgrain_n_chosen', 'yes')","('_REACTION_TIME_', '20071')","","",""
"1632","A221N4JDWK8XK0","english",28,"male","control","('what_A_chosen', 'yes')","('what_B_chosen', 'no')","('what_C_chosen', 'no')","('none_chosen', 'no')","('_REACTION_TIME_', '30104')",""
"1633","A221N4JDWK8XK0","english",28,"male","exit_quest","('know_conditons', '')","('difficult', '')","('anything_else', '')","('dummy_checkbox_', 'yes')","('_REACTION_TIME_', '3029')",""
"1634","A1KTPYX40PRLVW","English",30,"female","instructions","('dummy_checkbox_', 'yes')","('_REACTION_TIME_', '1038909')","","","",""
"1635","A1KTPYX40PRLVW","English",30,"female","train","('train_m_A_chosen', 'no')","('train_m_B_chosen', 'yes')","('train_m_C_chosen', 'yes')","('none_chosen', 'no')","('_REACTION_TIME_', '45044')",""
"1636","A1KTPYX40PRLVW","English",30,"female","train","('train_f_A_chosen', 'no')","('train_f_B_chosen', 'no')","('train_f_C_chosen', 'no')","('none_chosen', 'yes')","('_REACTION_TIME_', '33770')",""
"1637","A1KTPYX40PRLVW","English",30,"female","train_end","('dummy_checkbox_', 'yes')","('_REACTION_TIME_', '2747')","","","",""
"1638","A1KTPYX40PRLVW","English",30,"female","test","('answers_reported', 'placeholderRoommate 1 says%2C ""Stall F.""%2CRoommate 2 says%2C ""Stalls A and B.""%2CRoommate 3 says%2C ""Stall A.""')","('florist_A_chosen', 'no')","('florist_B_chosen', 'yes')","('florist_C_chosen', 'yes')","('no_one_chosen', 'no')","('_REACTION_TIME_', '58515')"
"1639","A1KTPYX40PRLVW","English",30,"female","ginz","('ginzwhere_smallgrain_y_chosen', 'yes')","('ginzwhere_smallgrain_n_chosen', 'no')","('_REACTION_TIME_', '9064')","","",""
"1640","A1KTPYX40PRLVW","English",30,"female","nst","('NST_4a_chosen', 'no')","('NST_4b_chosen', 'yes')","('_REACTION_TIME_', '6764')","","",""
"1641","A1KTPYX40PRLVW","English",30,"female","control","('what_A_chosen', 'yes')","('what_B_chosen', 'no')","('what_C_chosen', 'no')","('none_chosen', 'no')","('_REACTION_TIME_', '24302')",""
"1642","A1KTPYX40PRLVW","English",30,"female","test","('answers_reported', 'placeholderRoommate 1 says%2C ""Cafe E.""%2CRoommate 2 says%2C ""Cafes A and B.""%2CRoommate 3 says%2C ""Cafes D and E.""')","('coffee_A_chosen', 'no')","('coffee_B_chosen', 'yes')","('coffee_C_chosen', 'no')","('no_one_chosen', 'no')","('_REACTION_TIME_', '36060')"
"1643","A1KTPYX40PRLVW","English",30,"female","ginz","('ginzwho_smallgrain_y_chosen', 'yes')","('ginzwho_smallgrain_n_chosen', 'no')","('_REACTION_TIME_', '20929')","","",""
"1644","A1KTPYX40PRLVW","English",30,"female","nst","('NST_3a_chosen', 'no')","('NST_3b_chosen', 'no')","('NST_3c_chosen', 'no')","('NST_3d_chosen', 'yes')","('NST_3e_chosen', 'no')","('_REACTION_TIME_', '21544')"
"1645","A1KTPYX40PRLVW","English",30,"female","test","('answers_reported', 'placeholderCoworker 1 says%2C ""Dentist E.""%2CCoworker 2 says%2C ""Dentist A.""%2CCoworker 3 says%2C ""Dentists D and E.""')","('dentist_A_chosen', 'no')","('dentist_B_chosen', 'no')","('dentist_C_chosen', 'no')","('no_one_chosen', 'yes')","('_REACTION_TIME_', '252944')"
"1646","A1KTPYX40PRLVW","English",30,"female","control","('how_guest_A_chosen', 'no')","('how_guest_B_chosen', 'yes')","('how_guest_C_chosen', 'no')","('none_chosen', 'no')","('_REACTION_TIME_', '53972')",""
"1647","A1KTPYX40PRLVW","English",30,"female","test","('answers_reported', 'placeholderFriend 1 says%2C ""Bookstore A.""%2CFriend 2 says%2C ""Bookstore E.""%2CFriend 3 says%2C ""Bookstore F.""')","('books_A_chosen', 'yes')","('books_B_chosen', 'no')","('books_C_chosen', 'no')","('no_one_chosen', 'no')","('_REACTION_TIME_', '27310')"
"1648","A1KTPYX40PRLVW","English",30,"female","ginz","('ginzwhere_largegrain_y_chosen', 'yes')","('ginzwhere_largegrain_n_chosen', 'no')","('_REACTION_TIME_', '10778')","","",""
"1649","A1KTPYX40PRLVW","English",30,"female","nst","('NST_1a_chosen', 'yes')","('NST_1b_chosen', 'no')","('NST_1c_chosen', 'yes')","('NST_1d_chosen', 'yes')","('_REACTION_TIME_', '13907')",""
"1650","A1KTPYX40PRLVW","English",30,"female","control","('when_A_chosen', 'no')","('when_B_chosen', 'no')","('when_C_chosen', 'no')","('none_chosen', 'yes')","('_REACTION_TIME_', '46438')",""
"1651","A1KTPYX40PRLVW","English",30,"female","test","('answers_reported', 'placeholderFriend 1 says%2C ""Stores D and E.""%2CFriend 2 says%2C ""Store A.""%2CFriend 3 says%2C ""Store F.""')","('shoes_A_chosen', 'no')","('shoes_B_chosen', 'yes')","('shoes_C_chosen', 'no')","('no_one_chosen', 'no')","('_REACTION_TIME_', '21421')"
"1652","A1KTPYX40PRLVW","English",30,"female","test","('answers_reported', 'placeholderFriend 1 says%2C ""Stylists A%2C B%2C C%2C D and E.""%2CFriend 2 says%2C ""Stylists D and E.""%2CFriend 3 says%2C ""Stylists A and B.""')","('hair_A_chosen', 'no')","('hair_B_chosen', 'no')","('hair_C_chosen', 'no')","('no_one_chosen', 'no')","('_REACTION_TIME_', '3389')"
"1653","A1KTPYX40PRLVW","English",30,"female","ginz","('ginzwhere_largegrain_y_chosen', 'yes')","('ginzwhere_largegrain_n_chosen', 'no')","('_REACTION_TIME_', '9363')","","",""
"1654","A1KTPYX40PRLVW","English",30,"female","nst","('NST_2a_chosen', 'yes')","('NST_2b_chosen', 'yes')","('NST_2c_chosen', 'no')","('NST_2d_chosen', 'no')","('NST_2e_chosen', 'no')","('_REACTION_TIME_', '20201')"
"1655","A1KTPYX40PRLVW","English",30,"female","control","('why_A_chosen', 'no')","('why_B_chosen', 'no')","('why_C_chosen', 'no')","('none_chosen', 'yes')","('_REACTION_TIME_', '19036')",""
"1656","A1KTPYX40PRLVW","English",30,"female","exit_quest","('know_conditons', 'I would answer in the same way. To me%2C both questions are asking the same thing.')","('difficult', 'Very easy. It was simple to understand.')","('anything_else', 'Fun HIT! Thank you. :)')","('dummy_checkbox_', 'yes')","('_REACTION_TIME_', '65078')",""
"1657","AL6WVETPGOW1A","english",29,"male","instructions","('dummy_checkbox_', 'yes')","('_REACTION_TIME_', '45266')","","","",""
"1658","AL6WVETPGOW1A","english",29,"male","train","('train_m_A_chosen', 'no')","('train_m_B_chosen', 'no')","('train_m_C_chosen', 'yes')","('none_chosen', 'no')","('_REACTION_TIME_', '25000')",""
"1659","AL6WVETPGOW1A","english",29,"male","train","('train_f_A_chosen', 'no')","('train_f_B_chosen', 'yes')","('train_f_C_chosen', 'yes')","('none_chosen', 'no')","('_REACTION_TIME_', '36265')",""
"1660","AL6WVETPGOW1A","english",29,"male","train_end","('dummy_checkbox_', 'yes')","('_REACTION_TIME_', '7329')","","","",""
"1661","AL6WVETPGOW1A","english",29,"male","test","('answers_reported', 'placeholderFriend 1 says%2C ""Stylist E.""%2CFriend 2 says%2C ""Stylists A%2C B%2C C%2C D and E.""%2CFriend 3 says%2C ""Stylists D and E.""')","('hair_A_chosen', 'no')","('hair_B_chosen', 'no')","('hair_C_chosen', 'yes')","('no_one_chosen', 'no')","('_REACTION_TIME_', '28688')"
"1662","AL6WVETPGOW1A","english",29,"male","ginz","('ginzwho_smallgrain_y_chosen', 'yes')","('ginzwho_smallgrain_n_chosen', 'no')","('_REACTION_TIME_', '8436')","","",""
"1663","AL6WVETPGOW1A","english",29,"male","test","('answers_reported', 'placeholderRoommate 1 says%2C ""Cafe F.""%2CRoommate 2 says%2C ""Cafe A.""%2CRoommate 3 says%2C ""Cafes D and E.""')","('coffee_A_chosen', 'yes')","('coffee_B_chosen', 'no')","('coffee_C_chosen', 'no')","('no_one_chosen', 'no')","('_REACTION_TIME_', '13250')"
"1664","AL6WVETPGOW1A","english",29,"male","nst","('NST_1a_chosen', 'no')","('NST_1b_chosen', 'no')","('NST_1c_chosen', 'no')","('NST_1d_chosen', 'yes')","('_REACTION_TIME_', '11596')",""
"1665","AL6WVETPGOW1A","english",29,"male","control","('why_A_chosen', 'no')","('why_B_chosen', 'yes')","('why_C_chosen', 'no')","('none_chosen', 'no')","('_REACTION_TIME_', '3882')",""
"1666","AL6WVETPGOW1A","english",29,"male","ginz","('ginzwhere_largegrain_y_chosen', 'yes')","('ginzwhere_largegrain_n_chosen', 'no')","('_REACTION_TIME_', '9464')","","",""
"1667","AL6WVETPGOW1A","english",29,"male","test","('answers_reported', 'placeholderCoworker 1 says%2C ""Dentist A.""%2CCoworker 2 says%2C ""Dentists A and B.""%2CCoworker 3 says%2C ""Dentists D and E.""')","('dentist_A_chosen', 'no')","('dentist_B_chosen', 'no')","('dentist_C_chosen', 'yes')","('no_one_chosen', 'no')","('_REACTION_TIME_', '4523')"
"1668","AL6WVETPGOW1A","english",29,"male","nst","('NST_3a_chosen', 'yes')","('NST_3b_chosen', 'no')","('NST_3c_chosen', 'no')","('NST_3d_chosen', 'no')","('NST_3e_chosen', 'no')","('_REACTION_TIME_', '46452')"
"1669","AL6WVETPGOW1A","english",29,"male","test","('answers_reported', 'placeholderFriend 1 says%2C ""Bookstore F.""%2CFriend 2 says%2C ""Bookstores A and B.""%2CFriend 3 says%2C ""Bookstores D and E.""')","('books_A_chosen', 'no')","('books_B_chosen', 'no')","('books_C_chosen', 'yes')","('no_one_chosen', 'no')","('_REACTION_TIME_', '4051')"
"1670","AL6WVETPGOW1A","english",29,"male","control","('when_A_chosen', 'no')","('when_B_chosen', 'no')","('when_C_chosen', 'yes')","('none_chosen', 'no')","('_REACTION_TIME_', '5989')",""
"1671","AL6WVETPGOW1A","english",29,"male","ginz","('ginzwhere_largegrain_y_chosen', 'no')","('ginzwhere_largegrain_n_chosen', 'yes')","('_REACTION_TIME_', '3518')","","",""
"1672","AL6WVETPGOW1A","english",29,"male","test","('answers_reported', 'placeholderFriend 1 says%2C ""Stores A and B.""%2CFriend 2 says%2C ""Store A.""%2CFriend 3 says%2C ""Store E.""')","('shoes_A_chosen', 'no')","('shoes_B_chosen', 'no')","('shoes_C_chosen', 'yes')","('no_one_chosen', 'no')","('_REACTION_TIME_', '20572')"
"1673","AL6WVETPGOW1A","english",29,"male","nst","('NST_4a_chosen', 'yes')","('NST_4b_chosen', 'no')","('_REACTION_TIME_', '5251')","","",""
"1674","AL6WVETPGOW1A","english",29,"male","control","('how_guest_A_chosen', 'no')","('how_guest_B_chosen', 'no')","('how_guest_C_chosen', 'yes')","('none_chosen', 'no')","('_REACTION_TIME_', '3341')",""
"1675","AL6WVETPGOW1A","english",29,"male","test","('answers_reported', 'placeholderRoommate 1 says%2C ""Stalls D and E.""%2CRoommate 2 says%2C ""Stall E.""%2CRoommate 3 says%2C ""Stall F.""')","('florist_A_chosen', 'yes')","('florist_B_chosen', 'no')","('florist_C_chosen', 'no')","('no_one_chosen', 'no')","('_REACTION_TIME_', '7744')"
"1676","AL6WVETPGOW1A","english",29,"male","ginz","('ginzwhere_smallgrain_y_chosen', 'yes')","('ginzwhere_smallgrain_n_chosen', 'no')","('_REACTION_TIME_', '3094')","","",""
"1677","AL6WVETPGOW1A","english",29,"male","nst","('NST_2a_chosen', 'no')","('NST_2b_chosen', 'no')","('NST_2c_chosen', 'no')","('NST_2d_chosen', 'no')","('NST_2e_chosen', 'yes')","('_REACTION_TIME_', '3587')"
"1678","AL6WVETPGOW1A","english",29,"male","control","('what_A_chosen', 'no')","('what_B_chosen', 'yes')","('what_C_chosen', 'no')","('none_chosen', 'no')","('_REACTION_TIME_', '2901')",""
"1679","AL6WVETPGOW1A","english",29,"male","exit_quest","('know_conditons', '')","('difficult', '')","('anything_else', '')","('dummy_checkbox_', 'yes')","('_REACTION_TIME_', '12406')",""
"1680","A372F1FDPWXBY3","English",36,"female","instructions","('dummy_checkbox_', 'yes')","('_REACTION_TIME_', '16664')","","","",""
"1681","A372F1FDPWXBY3","English",36,"female","train","('train_f_A_chosen', 'no')","('train_f_B_chosen', 'no')","('train_f_C_chosen', 'no')","('none_chosen', 'yes')","('_REACTION_TIME_', '33423')",""
"1682","A372F1FDPWXBY3","English",36,"female","train","('train_m_A_chosen', 'no')","('train_m_B_chosen', 'no')","('train_m_C_chosen', 'yes')","('none_chosen', 'no')","('_REACTION_TIME_', '45056')",""
"1683","A372F1FDPWXBY3","English",36,"female","train_end","('dummy_checkbox_', 'yes')","('_REACTION_TIME_', '3199')","","","",""
"1684","A372F1FDPWXBY3","English",36,"female","test","('answers_reported', 'placeholderFriend 1 says%2C ""Stylist A.""%2CFriend 2 says%2C ""Stylist E.""%2CFriend 3 says%2C ""Stylists A and B.""')","('hair_A_chosen', 'yes')","('hair_B_chosen', 'yes')","('hair_C_chosen', 'yes')","('no_one_chosen', 'no')","('_REACTION_TIME_', '53778')"
"1685","A372F1FDPWXBY3","English",36,"female","nst","('NST_3a_chosen', 'yes')","('NST_3b_chosen', 'no')","('NST_3c_chosen', 'no')","('NST_3d_chosen', 'yes')","('NST_3e_chosen', 'no')","('_REACTION_TIME_', '19506')"
"1686","A372F1FDPWXBY3","English",36,"female","ginz","('ginzwho_smallgrain_y_chosen', 'no')","('ginzwho_smallgrain_n_chosen', 'yes')","('_REACTION_TIME_', '14259')","","",""
"1687","A372F1FDPWXBY3","English",36,"female","test","('answers_reported', 'placeholderCoworker 1 says%2C ""Dentists A and B.""%2CCoworker 2 says%2C ""Dentist E.""%2CCoworker 3 says%2C ""Dentist F.""')","('dentist_A_chosen', 'yes')","('dentist_B_chosen', 'yes')","('dentist_C_chosen', 'yes')","('no_one_chosen', 'no')","('_REACTION_TIME_', '38511')"
"1688","A372F1FDPWXBY3","English",36,"female","control","('what_A_chosen', 'yes')","('what_B_chosen', 'no')","('what_C_chosen', 'no')","('none_chosen', 'no')","('_REACTION_TIME_', '20842')",""
"1689","A372F1FDPWXBY3","English",36,"female","nst","('NST_1a_chosen', 'yes')","('NST_1b_chosen', 'no')","('NST_1c_chosen', 'no')","('NST_1d_chosen', 'yes')","('_REACTION_TIME_', '9269')",""
"1690","A372F1FDPWXBY3","English",36,"female","ginz","('ginzwhere_largegrain_y_chosen', 'yes')","('ginzwhere_largegrain_n_chosen', 'no')","('_REACTION_TIME_', '6909')","","",""
"1691","A372F1FDPWXBY3","English",36,"female","test","('answers_reported', 'placeholderFriend 1 says%2C ""Bookstore F.""%2CFriend 2 says%2C ""Bookstores A and B.""%2CFriend 3 says%2C ""Bookstores A%2C B%2C C%2C D and E.""')","('books_A_chosen', 'yes')","('books_B_chosen', 'yes')","('books_C_chosen', 'yes')","('no_one_chosen', 'no')","('_REACTION_TIME_', '36594')"
"1692","A372F1FDPWXBY3","English",36,"female","test","('answers_reported', 'placeholderRoommate 1 says%2C ""Stalls A and B.""%2CRoommate 2 says%2C ""Stalls D and E.""%2CRoommate 3 says%2C ""Stall A.""')","('florist_A_chosen', 'yes')","('florist_B_chosen', 'yes')","('florist_C_chosen', 'yes')","('no_one_chosen', 'no')","('_REACTION_TIME_', '30839')"
"1693","A372F1FDPWXBY3","English",36,"female","control","('why_A_chosen', 'yes')","('why_B_chosen', 'no')","('why_C_chosen', 'no')","('none_chosen', 'no')","('_REACTION_TIME_', '27830')",""
"1694","A372F1FDPWXBY3","English",36,"female","nst","('NST_4a_chosen', 'no')","('NST_4b_chosen', 'yes')","('_REACTION_TIME_', '15466')","","",""
"1695","A372F1FDPWXBY3","English",36,"female","ginz","('ginzwhere_smallgrain_y_chosen', 'no')","('ginzwhere_smallgrain_n_chosen', 'yes')","('_REACTION_TIME_', '9208')","","",""
"1696","A372F1FDPWXBY3","English",36,"female","test","('answers_reported', 'placeholderRoommate 1 says%2C ""Cafe E.""%2CRoommate 2 says%2C ""Cafe A.""%2CRoommate 3 says%2C ""Cafes D and E.""')","('coffee_A_chosen', 'yes')","('coffee_B_chosen', 'yes')","('coffee_C_chosen', 'yes')","('no_one_chosen', 'no')","('_REACTION_TIME_', '15805')"
"1697","A372F1FDPWXBY3","English",36,"female","control","('when_A_chosen', 'no')","('when_B_chosen', 'no')","('when_C_chosen', 'no')","('none_chosen', 'yes')","('_REACTION_TIME_', '31305')",""
"1698","A372F1FDPWXBY3","English",36,"female","test","('answers_reported', 'placeholderFriend 1 says%2C ""Store F.""%2CFriend 2 says%2C ""Stores A and B.""%2CFriend 3 says%2C ""Stores D and E.""')","('shoes_A_chosen', 'yes')","('shoes_B_chosen', 'yes')","('shoes_C_chosen', 'yes')","('no_one_chosen', 'no')","('_REACTION_TIME_', '21882')"
"1699","A372F1FDPWXBY3","English",36,"female","nst","('NST_2a_chosen', 'yes')","('NST_2b_chosen', 'no')","('NST_2c_chosen', 'no')","('NST_2d_chosen', 'no')","('NST_2e_chosen', 'no')","('_REACTION_TIME_', '11211')"
"1700","A372F1FDPWXBY3","English",36,"female","ginz","('ginzwhere_largegrain_y_chosen', 'no')","('ginzwhere_largegrain_n_chosen', 'yes')","('_REACTION_TIME_', '9348')","","",""
"1701","A372F1FDPWXBY3","English",36,"female","control","('how_guest_A_chosen', 'no')","('how_guest_B_chosen', 'no')","('how_guest_C_chosen', 'yes')","('none_chosen', 'no')","('_REACTION_TIME_', '27883')",""
"1702","A372F1FDPWXBY3","English",36,"female","exit_quest","('know_conditons', 'I would answer them both the same. I see them both as asking the same thing.')","('difficult', 'Mostly it was not difficult. I just went with my gut feeling.')","('anything_else', 'No.')","('dummy_checkbox_', 'yes')","('_REACTION_TIME_', '134709')",""
"1703","A3V8RZYN8NBK2O","english",26,"female","instructions","('dummy_checkbox_', 'yes')","('_REACTION_TIME_', '6661')","","","",""
"1704","A3V8RZYN8NBK2O","english",26,"female","train","('train_m_A_chosen', 'no')","('train_m_B_chosen', 'no')","('train_m_C_chosen', 'yes')","('none_chosen', 'no')","('_REACTION_TIME_', '69483')",""
"1705","A3V8RZYN8NBK2O","english",26,"female","train","('train_f_A_chosen', 'no')","('train_f_B_chosen', 'no')","('train_f_C_chosen', 'no')","('none_chosen', 'yes')","('_REACTION_TIME_', '34671')",""
"1706","A3V8RZYN8NBK2O","english",26,"female","train_end","('dummy_checkbox_', 'yes')","('_REACTION_TIME_', '2672')","","","",""
"1707","A3V8RZYN8NBK2O","english",26,"female","test","('answers_reported', 'placeholderFriend 1 says%2C ""Stylist F.""%2CFriend 2 says%2C ""Stylist E.""%2CFriend 3 says%2C ""Stylist A.""')","('hair_A_chosen', 'no')","('hair_B_chosen', 'no')","('hair_C_chosen', 'no')","('no_one_chosen', 'yes')","('_REACTION_TIME_', '56817')"
"1708","A3V8RZYN8NBK2O","english",26,"female","nst","('NST_3a_chosen', 'yes')","('NST_3b_chosen', 'no')","('NST_3c_chosen', 'no')","('NST_3d_chosen', 'yes')","('NST_3e_chosen', 'no')","('_REACTION_TIME_', '29997')"
"1709","A3V8RZYN8NBK2O","english",26,"female","test","('answers_reported', 'placeholderRoommate 1 says%2C ""Cafe A.""%2CRoommate 2 says%2C ""Cafe E.""%2CRoommate 3 says%2C ""Cafes D and E.""')","('coffee_A_chosen', 'yes')","('coffee_B_chosen', 'no')","('coffee_C_chosen', 'no')","('no_one_chosen', 'no')","('_REACTION_TIME_', '35532')"
"1710","A3V8RZYN8NBK2O","english",26,"female","ginz","('ginzwhere_largegrain_y_chosen', 'no')","('ginzwhere_largegrain_n_chosen', 'yes')","('_REACTION_TIME_', '12324')","","",""
"1711","A3V8RZYN8NBK2O","english",26,"female","control","('how_guest_A_chosen', 'no')","('how_guest_B_chosen', 'no')","('how_guest_C_chosen', 'yes')","('none_chosen', 'no')","('_REACTION_TIME_', '45426')",""
"1712","A3V8RZYN8NBK2O","english",26,"female","nst","('NST_4a_chosen', 'no')","('NST_4b_chosen', 'yes')","('_REACTION_TIME_', '8052')","","",""
"1713","A3V8RZYN8NBK2O","english",26,"female","test","('answers_reported', 'placeholderFriend 1 says%2C ""Bookstore E.""%2CFriend 2 says%2C ""Bookstore A.""%2CFriend 3 says%2C ""Bookstores D and E.""')","('books_A_chosen', 'no')","('books_B_chosen', 'yes')","('books_C_chosen', 'no')","('no_one_chosen', 'no')","('_REACTION_TIME_', '104868')"
"1714","A3V8RZYN8NBK2O","english",26,"female","ginz","('ginzwho_smallgrain_y_chosen', 'no')","('ginzwho_smallgrain_n_chosen', 'yes')","('_REACTION_TIME_', '8771')","","",""
